"Tweet Id","Media Id","Media URL","Tweet URL"
"""1320638558198210560""","""1320638492381192192""",https://video.twimg.com/ext_tw_video/1320638492381192192/pu/vid/480x480/6MZZblx8Mu-FMxp_.mp4?tag=10,https://t.co/A3uM81ZIsW
"""1320387623026917377""","""1320387478042398722""",https://video.twimg.com/ext_tw_video/1320387478042398722/pu/vid/288x640/gY9xMIC2U7IFJp9j.mp4?tag=10,https://t.co/lVy8uAXoC7
"""1320357926993887234""","""1320357818524905474""",https://video.twimg.com/ext_tw_video/1320357818524905474/pu/vid/480x480/N7-lFlIfY9wK1tK1.mp4?tag=10,https://t.co/9n8moj9RE9
"""1320343762065907716""","""1320343037743190016""",https://video.twimg.com/ext_tw_video/1320343037743190016/pu/vid/490x270/LsRlyLUsELKqd3Nq.mp4?tag=10,https://t.co/TT7SXKluNN
"""1320311584045019137""","""1320311520333541376""",https://video.twimg.com/ext_tw_video/1320311520333541376/pu/vid/320x320/ntikdqzLhxrVf_7v.mp4?tag=10,https://t.co/QY1rjDXSpI
"""1320105495961755649""","""1320105460175876099""",https://video.twimg.com/ext_tw_video/1320105460175876099/pu/vid/416x748/A7-Ks97-27Qx8R6X.mp4?tag=10,https://t.co/mtmWXSY1AV
"""1320089428484935682""","""1320083334635130881""",https://video.twimg.com/ext_tw_video/1320083334635130881/pu/vid/640x352/k2XfuYtyJm3RJLJi.mp4?tag=10,https://t.co/1QmvVschoI
"""1320083539833032704""","""1320083334635130881""",https://video.twimg.com/ext_tw_video/1320083334635130881/pu/vid/640x352/k2XfuYtyJm3RJLJi.mp4?tag=10,https://t.co/1QmvVschoI
"""1320042401763819525""","""1319978424534851585""",https://video.twimg.com/ext_tw_video/1319978424534851585/pu/vid/368x640/wB3xGmUWcRXP986w.mp4?tag=10,https://t.co/sMADevQLla
"""1320007853890031616""","""1320007137108647937""",https://video.twimg.com/ext_tw_video/1320007137108647937/pu/vid/360x640/bV_b8O-WLDXQyFpf.mp4?tag=10,https://t.co/EV2rXPyCsw
"""1319998127957565440""","""1319978424534851585""",https://video.twimg.com/ext_tw_video/1319978424534851585/pu/vid/368x640/wB3xGmUWcRXP986w.mp4?tag=10,https://t.co/sMADevQLla
"""1319997328376250368""","""1319995985741803520""",https://video.twimg.com/ext_tw_video/1319995985741803520/pu/pl/KFnPDw0HQEKcTm4t.m3u8?tag=10,https://t.co/9mV1Wgp13m
"""1319962251827216385""","""1319961790638338056""",https://video.twimg.com/ext_tw_video/1319961790638338056/pu/vid/640x352/v9jQrmBBVN_9mIte.mp4?tag=10,https://t.co/G5rTLB7x46
"""1319961623038169088""","""1319960705928486912""",https://video.twimg.com/ext_tw_video/1319960705928486912/pu/vid/1280x720/EyLcPofmOkijmvXv.mp4?tag=10,https://t.co/YJ3mvqVaMv
"""1319940412728070150""","""1319940260068052992""",https://video.twimg.com/ext_tw_video/1319940260068052992/pu/pl/lZJkkF1zWiP9-ZBS.m3u8?tag=10,https://t.co/ZUixr1Tub8
"""1319919356478881792""","""1319918739350081536""",https://video.twimg.com/ext_tw_video/1319918739350081536/pu/vid/640x360/2R2IW_oDf3UNLlcJ.mp4?tag=10,https://t.co/Sc72Soed0u
"""1319915849902325760""","""1319915739374080000""",https://video.twimg.com/ext_tw_video/1319915739374080000/pu/vid/480x480/k-2Msard4Trab71_.mp4?tag=10,https://t.co/BdYWngxRMF
"""1319861791443345411""","""1319856530406211584""",https://video.twimg.com/ext_tw_video/1319856530406211584/pu/pl/i1_t7WLDPzmL-V7R.m3u8?tag=10,https://t.co/tYTQbJ4fDq
"""1319709806568013824""","""1319694386217717762""",https://video.twimg.com/ext_tw_video/1319694386217717762/pu/vid/266x400/WBrXp5E6bgifdq95.mp4?tag=10,https://t.co/SQbSKe4ZqX
"""1319704820593426434""","""1319694386217717762""",https://video.twimg.com/ext_tw_video/1319694386217717762/pu/vid/266x400/WBrXp5E6bgifdq95.mp4?tag=10,https://t.co/SQbSKe4ZqX
"""1319703111452086272""","""1319694386217717762""",https://video.twimg.com/ext_tw_video/1319694386217717762/pu/vid/266x400/WBrXp5E6bgifdq95.mp4?tag=10,https://t.co/SQbSKe4ZqX
"""1319700420453957636""","""1319694386217717762""",https://video.twimg.com/ext_tw_video/1319694386217717762/pu/vid/266x400/WBrXp5E6bgifdq95.mp4?tag=10,https://t.co/SQbSKe4ZqX
"""1319696801826557952""","""1319694386217717762""",https://video.twimg.com/ext_tw_video/1319694386217717762/pu/vid/266x400/WBrXp5E6bgifdq95.mp4?tag=10,https://t.co/SQbSKe4ZqX
"""1319695849014857730""","""1319694386217717762""",https://video.twimg.com/ext_tw_video/1319694386217717762/pu/vid/266x400/WBrXp5E6bgifdq95.mp4?tag=10,https://t.co/SQbSKe4ZqX
"""1319622109472096256""","""1319620235650097153""",https://video.twimg.com/ext_tw_video/1319620235650097153/pu/pl/X1l7rXG4GB_7YSFB.m3u8?tag=10,https://t.co/XWbzMHahdR
"""1319570113625001984""","""1319569881931669504""",https://video.twimg.com/ext_tw_video/1319569881931669504/pu/vid/460x270/ydqNHKqr_DT17W4Z.mp4?tag=10,https://t.co/EoZKrC2PC3
"""1319268879961645063""","""1319267071650390016""",https://video.twimg.com/ext_tw_video/1319267071650390016/pu/vid/640x360/L1_gzBQZK5Ph2d7p.mp4?tag=10,https://t.co/nQlSk6A7H3
"""1319259753969815554""","""1319259709682143235""",https://video.twimg.com/ext_tw_video/1319259709682143235/pu/vid/400x224/sZaBHvqaJVDFej1M.mp4?tag=10,https://t.co/WGEKbktd9j
"""1319213452620169216""","""1319213145311817729""",https://video.twimg.com/ext_tw_video/1319213145311817729/pu/vid/640x360/Pzb96l9ehHHxZEGg.mp4?tag=10,https://t.co/Wpz3248bWI
"""1319210205461307400""","""1319209289618214912""",https://video.twimg.com/ext_tw_video/1319209289618214912/pu/vid/480x270/dy0HpLzCexPBybgx.mp4?tag=10,https://t.co/ThmFGfFb4A
"""1319152687292780544""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1319030025472135169""","""1319029901689802755""",https://video.twimg.com/ext_tw_video/1319029901689802755/pu/pl/GfMXwn5X-IxEKW6y.m3u8?tag=10,https://t.co/eOqy9Poul1
"""1319001788901675008""","""1319000385214992387""",https://video.twimg.com/ext_tw_video/1319000385214992387/pu/vid/224x384/AZKGvGzwvxc8YaS5.mp4?tag=10,https://t.co/4PVIqFX8nJ
"""1318994088440569856""","""1318993828414709763""",https://video.twimg.com/ext_tw_video/1318993828414709763/pu/vid/644x360/5-57r-O3KUwJiAjI.mp4?tag=10,https://t.co/pqF5TyR1Tl
"""1318993448284848129""","""1318993315921014785""",https://video.twimg.com/ext_tw_video/1318993315921014785/pu/pl/STveQkDKbtPkneZr.m3u8?tag=10,https://t.co/BvQh2FRKof
"""1318932862612197377""","""1318932410231390216""",https://video.twimg.com/ext_tw_video/1318932410231390216/pu/vid/480x270/-GRu5hc_O66GEBYf.mp4?tag=10,https://t.co/24fedADqLo
"""1318893682599333888""","""1318893362980728835""",https://video.twimg.com/ext_tw_video/1318893362980728835/pu/vid/640x360/4gtC8qVDta5rhjfO.mp4?tag=10,https://t.co/uSxEuecrLm
"""1318880115280019457""","""1318879942768209921""",https://video.twimg.com/ext_tw_video/1318879942768209921/pu/vid/600x420/4CuJQuBdj4sMFTzX.mp4?tag=10,https://t.co/0V55vgNB37
"""1318868463344095232""","""1318868100503261184""",https://video.twimg.com/ext_tw_video/1318868100503261184/pu/vid/600x420/_3UtTFThNS4JZFeG.mp4?tag=10,https://t.co/UfDltgTQMq
"""1318864215197818880""","""1318863790314762241""",https://video.twimg.com/ext_tw_video/1318863790314762241/pu/pl/o9wFHDnYYct8Jp1b.m3u8?tag=10,https://t.co/RLUdUi6J0K
"""1318854828857098240""","""1318854339486769153""",https://video.twimg.com/ext_tw_video/1318854339486769153/pu/vid/600x420/rTomNBWS5N7Bz5rO.mp4?tag=10,https://t.co/6iRkqeK4kE
"""1318835773291089920""","""1318834354253168640""",https://video.twimg.com/ext_tw_video/1318834354253168640/pu/vid/640x360/HWAdqVLR6GM9oWtZ.mp4?tag=10,https://t.co/S25lOt85wg
"""1318835021210439681""","""1318834941506080769""",https://video.twimg.com/ext_tw_video/1318834941506080769/pu/vid/320x320/Qwst-zXVUI_lBm1N.mp4?tag=10,https://t.co/H2SqWTzLwb
"""1318830212449247232""","""1318830152512643074""",https://video.twimg.com/ext_tw_video/1318830152512643074/pu/vid/320x568/8nnHzCdEa77XmAPi.mp4?tag=10,https://t.co/11ksIuMrIJ
"""1318824903873859584""","""1318824537191010304""",https://video.twimg.com/ext_tw_video/1318824537191010304/pu/pl/B4EIBYbQz-bjmuoJ.m3u8?tag=10,https://t.co/upxh8sJ5nk
"""1318791329208520706""","""1318756495417176064""",https://video.twimg.com/ext_tw_video/1318756495417176064/pu/vid/490x360/URxPe7R_UJmK_4Ly.mp4?tag=10,https://t.co/i2xweHMTfH
"""1318763055963164674""","""1318762687069933569""",https://video.twimg.com/ext_tw_video/1318762687069933569/pu/pl/bOnI1y43uZheb4eN.m3u8?tag=10,https://t.co/UPr8jOSmZ7
"""1318758369511960576""","""1318756495417176064""",https://video.twimg.com/ext_tw_video/1318756495417176064/pu/vid/490x360/URxPe7R_UJmK_4Ly.mp4?tag=10,https://t.co/i2xweHMTfH
"""1318758266348994561""","""1318756495417176064""",https://video.twimg.com/ext_tw_video/1318756495417176064/pu/vid/490x360/URxPe7R_UJmK_4Ly.mp4?tag=10,https://t.co/i2xweHMTfH
"""1318757898248458249""","""1318756495417176064""",https://video.twimg.com/ext_tw_video/1318756495417176064/pu/vid/490x360/URxPe7R_UJmK_4Ly.mp4?tag=10,https://t.co/i2xweHMTfH
"""1318580933738532865""","""1318580629861171203""",https://video.twimg.com/ext_tw_video/1318580629861171203/pu/pl/pevLNaWY1_WANm0x.m3u8?tag=10,https://t.co/2pJYJ7hWCE
"""1318513793987694594""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1318461057309020162""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1318457787408654337""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1318451862060863488""","""1318451815986364416""",https://video.twimg.com/ext_tw_video/1318451815986364416/pu/vid/480x480/IJd-Vbxh6oMDE1Jw.mp4?tag=10,https://t.co/MHUkHZl72V
"""1318410644216041473""","""1318410445200437250""",https://video.twimg.com/ext_tw_video/1318410445200437250/pu/pl/25NDuamZHyYSSkGN.m3u8?tag=10,https://t.co/iFAdFecKcR
"""1318392767081492481""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1318292700987297792""","""1318292437773766658""",https://video.twimg.com/ext_tw_video/1318292437773766658/pu/vid/400x224/TeFB0GjcfBNCO0f1.mp4?tag=10,https://t.co/d7gDvI8cA3
"""1318275595613179907""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1318263753218035712""","""1318255708593254401""",https://video.twimg.com/ext_tw_video/1318255708593254401/pu/pl/S9E-pCtxiBk9gN7x.m3u8?tag=10,https://t.co/cETzVMGw5n
"""1317804350144729093""","""1317804291629993984""",https://video.twimg.com/ext_tw_video/1317804291629993984/pu/vid/304x270/dH2hLxqsb20O3HBc.mp4?tag=10,https://t.co/6safh82mKC
"""1317744708018425856""","""1317744247823532037""",https://video.twimg.com/ext_tw_video/1317744247823532037/pu/vid/320x564/RZzufBNZTj6MBOdI.mp4?tag=10,https://t.co/H8jXYHtMbV
"""1317723527433326592""","""1317723190752325637""",https://video.twimg.com/ext_tw_video/1317723190752325637/pu/vid/320x320/e15C3x2jvavkf1GN.mp4?tag=10,https://t.co/FO24ouXxvm
"""1317714852488556544""","""1317713943637463040""",https://video.twimg.com/ext_tw_video/1317713943637463040/pu/vid/640x360/rPp-QOlwTfjHNuS4.mp4?tag=10,https://t.co/Bl1oBlJ8rW
"""1317195118164758531""","""1317195038196158464""",https://video.twimg.com/ext_tw_video/1317195038196158464/pu/pl/TmHvIc6dTfEOLdKM.m3u8?tag=10,https://t.co/SO416VYbWV
"""1317137831152799748""","""1317137577435168775""",https://video.twimg.com/ext_tw_video/1317137577435168775/pu/vid/480x270/W1VaELQrZNCTPskc.mp4?tag=10,https://t.co/2woaHgKsXx
"""1317127344721661953""","""1316763756693803008""",https://video.twimg.com/ext_tw_video/1316763756693803008/pu/vid/592x1280/1h4ld3jALLjT6env.mp4?tag=10,https://t.co/K4UjbZOwJG
"""1317111631915134986""","""1317110966094647297""",https://video.twimg.com/ext_tw_video/1317110966094647297/pu/pl/uDGNm6jqg61R-WiU.m3u8?tag=10,https://t.co/8684nORiFN
"""1317076371433193472""","""1317076141983911936""",https://video.twimg.com/ext_tw_video/1317076141983911936/pu/vid/640x640/ALd5IXeUEqkFC139.mp4?tag=10,https://t.co/HTITXF6mfP
"""1317034222704578566""","""1317034205113651200""",https://video.twimg.com/tweet_video/EkcLobDWkAAJtse.mp4,https://t.co/gVJpuAehQd
"""1316982149170552839""","""1316982040189837313""",https://video.twimg.com/ext_tw_video/1316982040189837313/pu/vid/1280x720/xiChw8GaXlPa9FJB.mp4?tag=10,https://t.co/TToa7urwZY
"""1316949105873125377""","""1316948899660259333""",https://video.twimg.com/ext_tw_video/1316948899660259333/pu/vid/1280x720/Hp4ZR7wO8zNv1HIc.mp4?tag=10,https://t.co/B2k7QaBoiv
"""1316773100428685320""","""1316771578395480064""",https://video.twimg.com/ext_tw_video/1316771578395480064/pu/vid/1280x720/WzFSSUnbHOxqGbZK.mp4?tag=10,https://t.co/oMyp8B3R6z
"""1316723371833516033""","""1316705675356106752""",https://video.twimg.com/ext_tw_video/1316705675356106752/pu/vid/640x360/xkDUMu7FOeSSUvvt.mp4?tag=10,https://t.co/Dm1oxJNXpb
"""1316721673266237440""","""1316721658963648512""",https://video.twimg.com/ext_tw_video/1316721658963648512/pu/vid/360x640/80B6lefohcgMPzOJ.mp4?tag=10,https://t.co/35q4BWqBXa
"""1316719741814411264""","""1316718409321779202""",https://video.twimg.com/ext_tw_video/1316718409321779202/pu/vid/640x360/z_Vb8XWI9vc6NJz5.mp4?tag=10,https://t.co/3Xb3wt1cvK
"""1316716332541509633""","""1316715526341754880""",https://video.twimg.com/ext_tw_video/1316715526341754880/pu/vid/480x270/jNatzOfTmWi1bx8d.mp4?tag=10,https://t.co/uX1noQto6a
"""1316710416932691968""","""1316630167931023361""",https://video.twimg.com/tweet_video/EkWcKXQXcAER0Sr.mp4,https://t.co/AxTnKzk0sg
"""1316709059236630528""","""1316708977447763972""",https://video.twimg.com/ext_tw_video/1316708977447763972/pu/vid/640x360/-n6HHOvaSUVUmmfX.mp4?tag=10,https://t.co/uYWXhu0gY1
"""1316677324969041922""","""1316677159952490496""",https://video.twimg.com/ext_tw_video/1316677159952490496/pu/vid/640x360/aIiZBD309ox-jFv1.mp4?tag=10,https://t.co/v9znT5OR0O
"""1316397073554702344""","""1316396992369766401""",https://video.twimg.com/ext_tw_video/1316396992369766401/pu/pl/lqYCfoun-1xQ5Cri.m3u8?tag=10,https://t.co/NxB7IBDxnt
"""1316274580961529856""","""1310421430136233984""",https://video.twimg.com/ext_tw_video/1310421430136233984/pu/pl/jt2IS-1gaasLLlh-.m3u8?tag=10,https://t.co/9rvtKOhsir
"""1316169436265668609""","""1316169144841236485""",https://video.twimg.com/ext_tw_video/1316169144841236485/pu/pl/047p3Twpr5Hm7OBk.m3u8?tag=10,https://t.co/efB0EE05OH
"""1315985894021763073""","""1315985756498915331""",https://video.twimg.com/ext_tw_video/1315985756498915331/pu/vid/720x720/mMyIttpRHZ0GOgMb.mp4?tag=10,https://t.co/SiAUvMawDw
"""1315967369295134722""","""1315966839411871744""",https://video.twimg.com/ext_tw_video/1315966839411871744/pu/vid/360x640/w_fQ4CIjENbxnLFo.mp4?tag=10,https://t.co/J0xFeyGunQ
"""1315941480087916544""","""1315901299733475329""",https://video.twimg.com/tweet_video/EkMFQpoWsAEb1QT.mp4,https://t.co/Hgq8qwB6u3
"""1315905876469993472""","""1315901299733475329""",https://video.twimg.com/tweet_video/EkMFQpoWsAEb1QT.mp4,https://t.co/Hgq8qwB6u3
"""1315905594923122688""","""1315901299733475329""",https://video.twimg.com/tweet_video/EkMFQpoWsAEb1QT.mp4,https://t.co/Hgq8qwB6u3
"""1315901689208229888""","""1315696007938740225""",https://video.twimg.com/ext_tw_video/1315696007938740225/pu/pl/m30pRqxN6g56qe20.m3u8?tag=10,https://t.co/xr6IyAZYfA
"""1315901384206757888""","""1315901299733475329""",https://video.twimg.com/tweet_video/EkMFQpoWsAEb1QT.mp4,https://t.co/Hgq8qwB6u3
"""1315894440481812481""","""1315894218695475200""",https://video.twimg.com/ext_tw_video/1315894218695475200/pu/vid/854x480/UBd1HhPvQVimu9As.mp4?tag=10,https://t.co/h42Vjg49d1
"""1315893712061370369""","""1315893084706701313""",https://video.twimg.com/ext_tw_video/1315893084706701313/pu/vid/854x480/72ATtLem9IZ3Dk7H.mp4?tag=10,https://t.co/etcQxq7etE
"""1315793552945885186""","""1315793420661784576""",https://video.twimg.com/ext_tw_video/1315793420661784576/pu/pl/bXpQBPtbNyFm-PCR.m3u8?tag=10,https://t.co/N40yi8c3dh
"""1315689651710164992""","""1315689549826338816""",https://video.twimg.com/ext_tw_video/1315689549826338816/pu/vid/320x556/AT6hcStqFBJ_FIgv.mp4?tag=10,https://t.co/S9eFftStpr
"""1315682920942759937""","""1315682875401007104""",https://video.twimg.com/ext_tw_video/1315682875401007104/pu/pl/Jr7YDMLHo-iqRUps.m3u8?tag=10,https://t.co/mWQNu8zh9l
"""1315666820737662981""","""1315636595702276099""",https://video.twimg.com/ext_tw_video/1315636595702276099/pu/vid/468x360/gnim-0hLKVsW_Bpa.mp4?tag=10,https://t.co/2ePCvWE5Tw
"""1315659813221806080""","""1315622332090769408""",https://video.twimg.com/ext_tw_video/1315622332090769408/pu/vid/1280x720/0n_JIlZ10oH4UW_A.mp4?tag=10,https://t.co/2fOdx9i2NA
"""1315651125509525504""","""1315650078015664129""",https://video.twimg.com/ext_tw_video/1315650078015664129/pu/pl/xF6vufMcXSLNnKoz.m3u8?tag=10,https://t.co/e5xO31HxSa
"""1315639801182392321""","""1315636595702276099""",https://video.twimg.com/ext_tw_video/1315636595702276099/pu/vid/468x360/gnim-0hLKVsW_Bpa.mp4?tag=10,https://t.co/2ePCvWE5Tw
"""1315622393407250433""","""1315622332090769408""",https://video.twimg.com/ext_tw_video/1315622332090769408/pu/vid/1280x720/0n_JIlZ10oH4UW_A.mp4?tag=10,https://t.co/2fOdx9i2NA
"""1315611017628524545""","""1315010472748310528""",https://video.twimg.com/ext_tw_video/1315010472748310528/pu/pl/LtQXJ1jwJYOqCBcG.m3u8?tag=10,https://t.co/NZ2xSipxmA
"""1315604689724076032""","""1315024100507545600""",https://video.twimg.com/ext_tw_video/1315024100507545600/pu/pl/sIP8oj6j_u6TnYk2.m3u8?tag=10,https://t.co/ReDo6BEKtM
"""1315591802334912512""","""1315591605462740992""",https://video.twimg.com/ext_tw_video/1315591605462740992/pu/vid/400x224/vhmP_OfCq14U-TJn.mp4?tag=10,https://t.co/mZChn6eaCE
"""1315366866731270156""","""1315010472748310528""",https://video.twimg.com/ext_tw_video/1315010472748310528/pu/pl/LtQXJ1jwJYOqCBcG.m3u8?tag=10,https://t.co/NZ2xSipxmA
"""1315316790130618368""","""1315316603601420288""",https://video.twimg.com/ext_tw_video/1315316603601420288/pu/vid/720x404/EY9ybZhnvDqgwRVg.mp4?tag=10,https://t.co/wrXcj0wSC5
"""1315291090719834113""","""1315010472748310528""",https://video.twimg.com/ext_tw_video/1315010472748310528/pu/pl/LtQXJ1jwJYOqCBcG.m3u8?tag=10,https://t.co/NZ2xSipxmA
"""1315289805354422272""","""1315010472748310528""",https://video.twimg.com/ext_tw_video/1315010472748310528/pu/pl/LtQXJ1jwJYOqCBcG.m3u8?tag=10,https://t.co/NZ2xSipxmA
"""1315281281916207105""","""1315016450139025409""",https://video.twimg.com/ext_tw_video/1315016450139025409/pu/vid/220x400/819sbIUBOAELZmtQ.mp4?tag=10,https://t.co/1RBgpt2c7m
"""1315274420483751939""","""1315024100507545600""",https://video.twimg.com/ext_tw_video/1315024100507545600/pu/pl/sIP8oj6j_u6TnYk2.m3u8?tag=10,https://t.co/ReDo6BEKtM
"""1315271943927595009""","""1315024100507545600""",https://video.twimg.com/ext_tw_video/1315024100507545600/pu/pl/sIP8oj6j_u6TnYk2.m3u8?tag=10,https://t.co/ReDo6BEKtM
"""1315269877268185088""","""1315016450139025409""",https://video.twimg.com/ext_tw_video/1315016450139025409/pu/vid/220x400/819sbIUBOAELZmtQ.mp4?tag=10,https://t.co/1RBgpt2c7m
"""1315239507222880257""","""1315010472748310528""",https://video.twimg.com/ext_tw_video/1315010472748310528/pu/pl/LtQXJ1jwJYOqCBcG.m3u8?tag=10,https://t.co/NZ2xSipxmA
"""1315232317439315968""","""1315016450139025409""",https://video.twimg.com/ext_tw_video/1315016450139025409/pu/vid/220x400/819sbIUBOAELZmtQ.mp4?tag=10,https://t.co/1RBgpt2c7m
"""1315227722017320960""","""1315024100507545600""",https://video.twimg.com/ext_tw_video/1315024100507545600/pu/pl/sIP8oj6j_u6TnYk2.m3u8?tag=10,https://t.co/ReDo6BEKtM
"""1315226065292328961""","""1315024100507545600""",https://video.twimg.com/ext_tw_video/1315024100507545600/pu/pl/sIP8oj6j_u6TnYk2.m3u8?tag=10,https://t.co/ReDo6BEKtM
"""1315221943424102401""","""1315024100507545600""",https://video.twimg.com/ext_tw_video/1315024100507545600/pu/pl/sIP8oj6j_u6TnYk2.m3u8?tag=10,https://t.co/ReDo6BEKtM
